block_id,mine_id,x,y,z,volume_m3,density,estimated_mn_pct,kriging_variance,tonnage_t,is_ore
BLK-1369,DEMO-01,475.0,450.77,222.11,32068.4,2.935,12.84,193.8664,94120.8,0
BLK-1370,DEMO-01,475.0,450.77,237.0,32068.4,2.92,9.23,220.6839,93639.7,0
BLK-1371,DEMO-01,475.0,493.85,103.0,32068.4,2.922,11.292,229.2712,93703.9,0
BLK-1372,DEMO-01,475.0,493.85,117.89,32068.4,2.918,11.019,229.815,93575.6,0
BLK-1373,DEMO-01,475.0,493.85,132.78,32068.4,2.91,11.019,229.815,93319.0,0
BLK-1374,DEMO-01,475.0,493.85,147.67,32068.4,2.916,10.437,220.721,93511.5,0
BLK-1375,DEMO-01,475.0,493.85,162.56,32068.4,2.913,8.671,160.0777,93415.2,0
BLK-1376,DEMO-01,475.0,493.85,177.44,32068.4,2.941,6.917,79.0237,94313.2,0
BLK-1377,DEMO-01,475.0,493.85,192.33,32068.4,2.919,7.353,67.4435,93607.7,0
BLK-1378,DEMO-01,475.0,493.85,207.22,32068.4,2.897,10.994,140.7803,92902.2,0
BLK-1379,DEMO-01,475.0,493.85,222.11,32068.4,2.894,11.327,200.6551,92805.9,0
BLK-1380,DEMO-01,475.0,493.85,237.0,32068.4,2.893,8.985,223.2704,92773.9,0
BLK-1381,DEMO-01,475.0,536.92,103.0,32068.4,2.924,11.292,229.2712,93768.0,0
BLK-1382,DEMO-01,475.0,536.92,117.89,32068.4,2.901,11.539,231.5388,93030.4,0
BLK-1383,DEMO-01,475.0,536.92,132.78,32068.4,2.92,11.539,231.5108,93639.7,0
BLK-1384,DEMO-01,475.0,536.92,147.67,32068.4,2.918,10.175,219.9632,93575.6,0
BLK-1385,DEMO-01,475.0,536.92,162.56,32068.4,2.915,7.512,152.0919,93479.4,0
BLK-1386,DEMO-01,475.0,536.92,177.44,32068.4,2.923,4.705,61.7339,93735.9,0
BLK-1387,DEMO-01,475.0,536.92,192.33,32068.4,2.92,4.034,89.6171,93639.7,0
BLK-1388,DEMO-01,475.0,536.92,207.22,32068.4,2.881,7.915,151.0058,92389.1,0
BLK-1389,DEMO-01,475.0,536.92,222.11,32068.4,2.912,8.674,205.7208,93383.2,0
BLK-1390,DEMO-01,475.0,536.92,237.0,32068.4,2.922,8.971,224.7096,93703.9,0
BLK-1391,DEMO-01,475.0,580.0,103.0,32068.4,2.938,11.849,229.7764,94217.0,0
BLK-1392,DEMO-01,475.0,580.0,117.89,32068.4,2.938,10.946,231.9907,94217.0,0
BLK-1393,DEMO-01,475.0,580.0,132.78,32068.4,2.898,10.684,233.8849,92934.2,0
BLK-1394,DEMO-01,475.0,580.0,147.67,32068.4,2.912,10.399,220.6207,93383.2,0
BLK-1395,DEMO-01,475.0,580.0,162.56,32068.4,2.896,8.508,158.5682,92870.1,0
BLK-1396,DEMO-01,475.0,580.0,177.44,32068.4,2.936,4.501,72.2194,94152.8,0
BLK-1397,DEMO-01,475.0,580.0,192.33,32068.4,2.93,4.163,112.8059,93960.4,0
BLK-1398,DEMO-01,475.0,580.0,207.22,32068.4,2.921,8.523,178.0705,93671.8,0
BLK-1399,DEMO-01,475.0,580.0,222.11,32068.4,2.918,10.803,214.859,93575.6,0
BLK-1400,DEMO-01,475.0,580.0,237.0,32068.4,2.934,8.946,225.7972,94088.7,0
BLK-1401,DEMO-01,525.0,20.0,103.0,32068.4,2.932,13.728,222.2386,94024.5,0
BLK-1402,DEMO-01,525.0,20.0,117.89,32068.4,2.931,13.728,222.2386,93992.5,0
BLK-1403,DEMO-01,525.0,20.0,132.78,32068.4,2.922,11.908,223.0725,93703.9,0
BLK-1404,DEMO-01,525.0,20.0,147.67,32068.4,2.912,10.07,211.7181,93383.2,0
BLK-1405,DEMO-01,525.0,20.0,162.56,32068.4,2.926,4.555,157.5201,93832.1,0
BLK-1406,DEMO-01,525.0,20.0,177.44,32068.4,2.927,3.635,93.3807,93864.2,0
BLK-1407,DEMO-01,525.0,20.0,192.33,32068.4,2.915,12.625,151.5019,93479.4,0
BLK-1408,DEMO-01,525.0,20.0,207.22,32068.4,2.913,17.758,197.3569,93415.2,0
BLK-1409,DEMO-01,525.0,20.0,222.11,32068.4,2.931,14.545,220.3259,93992.5,0
BLK-1410,DEMO-01,525.0,20.0,237.0,32068.4,2.938,10.69,225.0514,94217.0,0
BLK-1411,DEMO-01,525.0,63.08,103.0,32068.4,2.906,14.604,222.3946,93190.8,0
BLK-1412,DEMO-01,525.0,63.08,117.89,32068.4,2.913,14.615,223.8781,93415.2,0
BLK-1413,DEMO-01,525.0,63.08,132.78,32068.4,2.921,14.603,223.8345,93671.8,0
BLK-1414,DEMO-01,525.0,63.08,147.67,32068.4,2.923,12.131,212.1622,93735.9,0
BLK-1415,DEMO-01,525.0,63.08,162.56,32068.4,2.909,3.635,152.4242,93287.0,0
BLK-1416,DEMO-01,525.0,63.08,177.44,32068.4,2.945,3.512,56.4816,94441.4,0
BLK-1417,DEMO-01,525.0,63.08,192.33,32068.4,2.932,13.35,113.8851,94024.5,0
BLK-1418,DEMO-01,525.0,63.08,207.22,32068.4,2.926,17.837,168.6352,93832.1,0
BLK-1419,DEMO-01,525.0,63.08,222.11,32068.4,2.939,14.659,210.5635,94249.0,0
BLK-1420,DEMO-01,525.0,63.08,237.0,32068.4,2.91,11.898,224.5415,93319.0,0
BLK-1421,DEMO-01,525.0,106.15,103.0,32068.4,2.915,16.784,222.2395,93479.4,0
BLK-1422,DEMO-01,525.0,106.15,117.89,32068.4,2.9,16.784,222.2395,92998.4,0
BLK-1423,DEMO-01,525.0,106.15,132.78,32068.4,2.914,15.576,222.9677,93447.3,0
BLK-1424,DEMO-01,525.0,106.15,147.67,32068.4,2.897,12.545,215.8377,92902.2,0
BLK-1425,DEMO-01,525.0,106.15,162.56,32068.4,2.931,6.724,170.4497,93992.5,0
BLK-1426,DEMO-01,525.0,106.15,177.44,32068.4,2.959,6.586,85.3711,94890.4,0
BLK-1427,DEMO-01,525.0,106.15,192.33,32068.4,2.939,14.499,99.5725,94249.0,0
BLK-1428,DEMO-01,525.0,106.15,207.22,32068.4,2.917,16.964,139.8217,93543.5,0
BLK-1429,DEMO-01,525.0,106.15,222.11,32068.4,2.926,12.76,199.1273,93832.1,0
BLK-1430,DEMO-01,525.0,106.15,237.0,32068.4,2.901,11.615,222.6119,93030.4,0
BLK-1431,DEMO-01,525.0,149.23,103.0,32068.4,2.919,17.03,223.0338,93607.7,0
BLK-1432,DEMO-01,525.0,149.23,117.89,32068.4,2.925,17.03,223.0338,93800.1,0
BLK-1433,DEMO-01,525.0,149.23,132.78,32068.4,2.893,16.784,222.2395,92773.9,0
BLK-1434,DEMO-01,525.0,149.23,147.67,32068.4,2.926,14.384,219.5777,93832.1,0
BLK-1435,DEMO-01,525.0,149.23,162.56,32068.4,2.928,8.741,191.4408,93896.3,0
BLK-1436,DEMO-01,525.0,149.23,177.44,32068.4,3.038,10.401,132.7495,97423.8,0
BLK-1437,DEMO-01,525.0,149.23,192.33,32068.4,2.948,14.226,101.7562,94537.6,0
BLK-1438,DEMO-01,525.0,149.23,207.22,32068.4,2.937,13.36,117.584,94184.9,0
BLK-1439,DEMO-01,525.0,149.23,222.11,32068.4,2.901,12.04,191.8412,93030.4,0
BLK-1440,DEMO-01,525.0,149.23,237.0,32068.4,2.894,12.876,220.4859,92805.9,0
BLK-1441,DEMO-01,525.0,192.31,103.0,32068.4,2.918,16.146,219.7386,93575.6,0
BLK-1442,DEMO-01,525.0,192.31,117.89,32068.4,2.911,16.872,223.3799,93351.1,0
BLK-1443,DEMO-01,525.0,192.31,132.78,32068.4,2.896,16.872,223.3799,92870.1,0
BLK-1444,DEMO-01,525.0,192.31,147.67,32068.4,2.924,17.352,222.373,93768.0,0
BLK-1445,DEMO-01,525.0,192.31,162.56,32068.4,2.917,10.238,199.9559,93543.5,0
BLK-1446,DEMO-01,525.0,192.31,177.44,32068.4,3.097,11.142,150.6727,99315.8,0
BLK-1447,DEMO-01,525.0,192.31,192.33,32068.4,3.056,11.421,102.0543,98001.0,0
BLK-1448,DEMO-01,525.0,192.31,207.22,32068.4,2.939,6.768,103.925,94249.0,0
BLK-1449,DEMO-01,525.0,192.31,222.11,32068.4,2.933,7.909,187.9468,94056.6,0
BLK-1450,DEMO-01,525.0,192.31,237.0,32068.4,2.931,12.211,219.6829,93992.5,0
BLK-1451,DEMO-01,525.0,235.38,103.0,32068.4,2.914,17.035,220.2518,93447.3,0
BLK-1452,DEMO-01,525.0,235.38,117.89,32068.4,2.884,19.069,223.3181,92485.3,0
BLK-1453,DEMO-01,525.0,235.38,132.78,32068.4,2.921,18.527,223.077,93671.8,0
BLK-1454,DEMO-01,525.0,235.38,147.67,32068.4,2.936,19.313,220.8571,94152.8,0
BLK-1455,DEMO-01,525.0,235.38,162.56,32068.4,2.934,13.142,193.2884,94088.7,0
BLK-1456,DEMO-01,525.0,235.38,177.44,32068.4,2.98,10.346,139.2902,95563.8,0
BLK-1457,DEMO-01,525.0,235.38,192.33,32068.4,3.15,7.912,111.4208,101015.5,0
BLK-1458,DEMO-01,525.0,235.38,207.22,32068.4,3.021,4.055,114.025,96878.6,0
BLK-1459,DEMO-01,525.0,235.38,222.11,32068.4,2.947,5.609,182.4403,94505.6,0
BLK-1460,DEMO-01,525.0,235.38,237.0,32068.4,2.898,12.329,219.4071,92934.2,0
BLK-1461,DEMO-01,525.0,278.46,103.0,32068.4,2.901,14.921,221.0698,93030.4,0
BLK-1462,DEMO-01,525.0,278.46,117.89,32068.4,2.929,17.31,221.1332,93928.3,0
BLK-1463,DEMO-01,525.0,278.46,132.78,32068.4,2.911,16.463,222.0862,93351.1,0
BLK-1464,DEMO-01,525.0,278.46,147.67,32068.4,2.901,17.757,219.7233,93030.4,0
BLK-1465,DEMO-01,525.0,278.46,162.56,32068.4,2.936,11.452,182.0168,94152.8,0
BLK-1466,DEMO-01,525.0,278.46,177.44,32068.4,2.927,8.559,99.9223,93864.2,0
BLK-1467,DEMO-01,525.0,278.46,192.33,32068.4,3.031,7.0,106.4811,97199.3,0
BLK-1468,DEMO-01,525.0,278.46,207.22,32068.4,3.191,4.686,110.7871,102330.3,0
BLK-1469,DEMO-01,525.0,278.46,222.11,32068.4,3.01,5.695,170.8716,96525.9,0
BLK-1470,DEMO-01,525.0,278.46,237.0,32068.4,2.917,9.982,214.8936,93543.5,0
BLK-1471,DEMO-01,525.0,321.54,103.0,32068.4,2.935,13.202,222.0753,94120.8,0
BLK-1472,DEMO-01,525.0,321.54,117.89,32068.4,2.928,13.82,222.3276,93896.3,0
BLK-1473,DEMO-01,525.0,321.54,132.78,32068.4,2.909,12.695,221.4625,93287.0,0
BLK-1474,DEMO-01,525.0,321.54,147.67,32068.4,2.909,14.255,217.8863,93287.0,0
BLK-1475,DEMO-01,525.0,321.54,162.56,32068.4,2.935,10.866,176.9408,94120.8,0
BLK-1476,DEMO-01,525.0,321.54,177.44,32068.4,2.941,10.725,80.3489,94313.2,0
BLK-1477,DEMO-01,525.0,321.54,192.33,32068.4,3.049,9.672,92.1428,97776.6,0
BLK-1478,DEMO-01,525.0,321.54,207.22,32068.4,3.406,8.534,99.1164,109225.0,0
BLK-1479,DEMO-01,525.0,321.54,222.11,32068.4,3.066,8.758,165.1784,98321.7,0
BLK-1480,DEMO-01,525.0,321.54,237.0,32068.4,2.907,10.482,213.7391,93222.8,0
BLK-1481,DEMO-01,525.0,364.62,103.0,32068.4,2.92,10.425,225.3916,93639.7,0
BLK-1482,DEMO-01,525.0,364.62,117.89,32068.4,2.898,14.306,224.2887,92934.2,0
BLK-1483,DEMO-01,525.0,364.62,132.78,32068.4,2.91,12.004,226.7006,93319.0,0
BLK-1484,DEMO-01,525.0,364.62,147.67,32068.4,2.906,10.365,222.6504,93190.8,0
BLK-1485,DEMO-01,525.0,364.62,162.56,32068.4,2.91,10.634,179.2387,93319.0,0
BLK-1486,DEMO-01,525.0,364.62,177.44,32068.4,2.954,15.793,99.27,94730.1,0
BLK-1487,DEMO-01,525.0,364.62,192.33,32068.4,3.327,20.078,65.6626,106691.6,1
BLK-1488,DEMO-01,525.0,364.62,207.22,32068.4,3.422,19.121,96.7668,109738.1,0
BLK-1489,DEMO-01,525.0,364.62,222.11,32068.4,2.98,11.492,170.8058,95563.8,0
BLK-1490,DEMO-01,525.0,364.62,237.0,32068.4,2.941,10.266,217.1163,94313.2,0
BLK-1491,DEMO-01,525.0,407.69,103.0,32068.4,2.914,11.292,229.2712,93447.3,0
BLK-1492,DEMO-01,525.0,407.69,117.89,32068.4,2.909,11.292,229.2712,93287.0,0
BLK-1493,DEMO-01,525.0,407.69,132.78,32068.4,2.939,13.287,227.7886,94249.0,0
BLK-1494,DEMO-01,525.0,407.69,147.67,32068.4,2.909,13.05,224.1362,93287.0,0
BLK-1495,DEMO-01,525.0,407.69,162.56,32068.4,2.922,12.447,179.5461,93703.9,0
BLK-1496,DEMO-01,525.0,407.69,177.44,32068.4,3.116,19.231,100.209,99925.1,0
BLK-1497,DEMO-01,525.0,407.69,192.33,32068.4,3.367,25.077,57.41,107974.3,1
BLK-1498,DEMO-01,525.0,407.69,207.22,32068.4,3.044,24.516,103.5127,97616.2,1
BLK-1499,DEMO-01,525.0,407.69,222.11,32068.4,2.927,14.48,179.2492,93864.2,0
BLK-1500,DEMO-01,525.0,407.69,237.0,32068.4,2.933,10.041,220.6758,94056.6,0
BLK-1501,DEMO-01,525.0,450.77,103.0,32068.4,2.928,11.292,229.2712,93896.3,0
BLK-1502,DEMO-01,525.0,450.77,117.89,32068.4,2.933,11.292,229.2712,94056.6,0
BLK-1503,DEMO-01,525.0,450.77,132.78,32068.4,2.915,10.756,227.8195,93479.4,0
BLK-1504,DEMO-01,525.0,450.77,147.67,32068.4,2.905,11.119,224.1926,93158.7,0
BLK-1505,DEMO-01,525.0,450.77,162.56,32068.4,2.965,14.803,173.1384,95082.8,0
BLK-1506,DEMO-01,525.0,450.77,177.44,32068.4,3.083,18.93,91.154,98866.9,0
BLK-1507,DEMO-01,525.0,450.77,192.33,32068.4,3.069,23.406,80.6967,98417.9,1
BLK-1508,DEMO-01,525.0,450.77,207.22,32068.4,2.94,21.8,111.0693,94281.1,1
BLK-1509,DEMO-01,525.0,450.77,222.11,32068.4,2.938,14.507,179.9356,94217.0,0
BLK-1510,DEMO-01,525.0,450.77,237.0,32068.4,2.919,10.135,220.8861,93607.7,0
BLK-1511,DEMO-01,525.0,493.85,103.0,32068.4,2.929,11.292,229.2712,93928.3,0
BLK-1512,DEMO-01,525.0,493.85,117.89,32068.4,2.89,11.292,229.2712,92677.7,0
BLK-1513,DEMO-01,525.0,493.85,132.78,32068.4,2.91,10.756,227.8195,93319.0,0
BLK-1514,DEMO-01,525.0,493.85,147.67,32068.4,2.892,10.07,221.9921,92741.8,0
BLK-1515,DEMO-01,525.0,493.85,162.56,32068.4,2.931,13.906,166.5449,93992.5,0
BLK-1516,DEMO-01,525.0,493.85,177.44,32068.4,2.952,15.048,83.4274,94665.9,0
BLK-1517,DEMO-01,525.0,493.85,192.33,32068.4,2.966,15.731,79.5758,95114.9,0
BLK-1518,DEMO-01,525.0,493.85,207.22,32068.4,2.931,15.253,93.894,93992.5,0
BLK-1519,DEMO-01,525.0,493.85,222.11,32068.4,2.93,12.278,175.5254,93960.4,0
BLK-1520,DEMO-01,525.0,493.85,237.0,32068.4,2.914,9.552,220.2694,93447.3,0
BLK-1521,DEMO-01,525.0,536.92,103.0,32068.4,2.924,11.292,229.2712,93768.0,0
BLK-1522,DEMO-01,525.0,536.92,117.89,32068.4,2.923,10.881,227.7399,93735.9,0
BLK-1523,DEMO-01,525.0,536.92,132.78,32068.4,2.913,10.309,230.3908,93415.2,0
BLK-1524,DEMO-01,525.0,536.92,147.67,32068.4,2.902,10.189,222.1876,93062.5,0
BLK-1525,DEMO-01,525.0,536.92,162.56,32068.4,2.924,11.1,166.0776,93768.0,0
BLK-1526,DEMO-01,525.0,536.92,177.44,32068.4,2.929,9.772,80.1976,93928.3,0
BLK-1527,DEMO-01,525.0,536.92,192.33,32068.4,2.948,8.112,76.995,94537.6,0
BLK-1528,DEMO-01,525.0,536.92,207.22,32068.4,2.929,9.216,102.2853,93928.3,0
BLK-1529,DEMO-01,525.0,536.92,222.11,32068.4,2.901,9.533,182.028,93030.4,0
BLK-1530,DEMO-01,525.0,536.92,237.0,32068.4,2.925,9.039,221.4969,93800.1,0
BLK-1531,DEMO-01,525.0,580.0,103.0,32068.4,2.916,10.419,230.5058,93511.5,0
BLK-1532,DEMO-01,525.0,580.0,117.89,32068.4,2.91,10.419,230.5058,93319.0,0
BLK-1533,DEMO-01,525.0,580.0,132.78,32068.4,2.912,10.949,232.8737,93383.2,0
BLK-1534,DEMO-01,525.0,580.0,147.67,32068.4,2.907,10.696,225.0458,93222.8,0
BLK-1535,DEMO-01,525.0,580.0,162.56,32068.4,2.928,9.737,175.4605,93896.3,0
BLK-1536,DEMO-01,525.0,580.0,177.44,32068.4,2.898,6.517,87.8517,92934.2,0
BLK-1537,DEMO-01,525.0,580.0,192.33,32068.4,2.905,5.187,99.6043,93158.7,0
BLK-1538,DEMO-01,525.0,580.0,207.22,32068.4,2.915,5.375,148.6281,93479.4,0
BLK-1539,DEMO-01,525.0,580.0,222.11,32068.4,2.938,8.066,200.8312,94217.0,0
BLK-1540,DEMO-01,525.0,580.0,237.0,32068.4,2.93,9.725,227.2633,93960.4,0
BLK-1541,DEMO-01,575.0,20.0,103.0,32068.4,2.895,14.615,223.8781,92838.0,0
BLK-1542,DEMO-01,575.0,20.0,117.89,32068.4,2.934,14.615,223.8781,94088.7,0
BLK-1543,DEMO-01,575.0,20.0,132.78,32068.4,2.934,12.254,223.7365,94088.7,0
BLK-1544,DEMO-01,575.0,20.0,147.67,32068.4,2.901,11.016,217.6124,93030.4,0
BLK-1545,DEMO-01,575.0,20.0,162.56,32068.4,2.883,6.069,184.7887,92453.2,0
BLK-1546,DEMO-01,575.0,20.0,177.44,32068.4,2.915,3.309,147.2791,93479.4,0
BLK-1547,DEMO-01,575.0,20.0,192.33,32068.4,2.931,7.91,165.4754,93992.5,0
BLK-1548,DEMO-01,575.0,20.0,207.22,32068.4,2.937,12.476,192.6604,94184.9,0
BLK-1549,DEMO-01,575.0,20.0,222.11,32068.4,2.905,11.403,215.0478,93158.7,0
BLK-1550,DEMO-01,575.0,20.0,237.0,32068.4,2.939,10.302,223.1581,94249.0,0
BLK-1551,DEMO-01,575.0,63.08,103.0,32068.4,2.887,14.761,221.5046,92581.5,0
BLK-1552,DEMO-01,575.0,63.08,117.89,32068.4,2.911,14.761,221.5046,93351.1,0
BLK-1553,DEMO-01,575.0,63.08,132.78,32068.4,2.911,12.254,223.7365,93351.1,0
BLK-1554,DEMO-01,575.0,63.08,147.67,32068.4,2.931,10.746,217.1776,93992.5,0
BLK-1555,DEMO-01,575.0,63.08,162.56,32068.4,2.933,5.311,177.1102,94056.6,0
BLK-1556,DEMO-01,575.0,63.08,177.44,32068.4,2.93,2.15,115.8827,93960.4,0
BLK-1557,DEMO-01,575.0,63.08,192.33,32068.4,2.9,8.038,132.2057,92998.4,0
BLK-1558,DEMO-01,575.0,63.08,207.22,32068.4,2.928,13.368,166.1033,93896.3,0
BLK-1559,DEMO-01,575.0,63.08,222.11,32068.4,2.923,12.235,203.4424,93735.9,0
BLK-1560,DEMO-01,575.0,63.08,237.0,32068.4,2.894,10.007,220.9527,92805.9,0
BLK-1561,DEMO-01,575.0,106.15,103.0,32068.4,2.889,14.809,220.5123,92645.6,0
BLK-1562,DEMO-01,575.0,106.15,117.89,32068.4,2.93,13.858,221.4159,93960.4,0
BLK-1563,DEMO-01,575.0,106.15,132.78,32068.4,2.914,13.858,221.4159,93447.3,0
BLK-1564,DEMO-01,575.0,106.15,147.67,32068.4,2.899,10.966,218.8273,92966.3,0
BLK-1565,DEMO-01,575.0,106.15,162.56,32068.4,2.915,5.828,179.5872,93479.4,0
BLK-1566,DEMO-01,575.0,106.15,177.44,32068.4,2.93,3.131,108.8949,93960.4,0
BLK-1567,DEMO-01,575.0,106.15,192.33,32068.4,2.919,7.962,112.9928,93607.7,0
BLK-1568,DEMO-01,575.0,106.15,207.22,32068.4,2.896,11.511,145.9434,92870.1,0
BLK-1569,DEMO-01,575.0,106.15,222.11,32068.4,2.941,12.333,194.5392,94313.2,0
BLK-1570,DEMO-01,575.0,106.15,237.0,32068.4,2.929,13.691,221.6842,93928.3,0
BLK-1571,DEMO-01,575.0,149.23,103.0,32068.4,2.912,15.572,219.5319,93383.2,0
BLK-1572,DEMO-01,575.0,149.23,117.89,32068.4,2.912,13.566,219.3878,93383.2,0
BLK-1573,DEMO-01,575.0,149.23,132.78,32068.4,2.921,13.594,220.7614,93671.8,0
BLK-1574,DEMO-01,575.0,149.23,147.67,32068.4,2.902,13.249,219.2114,93062.5,0
BLK-1575,DEMO-01,575.0,149.23,162.56,32068.4,2.935,9.557,188.5927,94120.8,0
BLK-1576,DEMO-01,575.0,149.23,177.44,32068.4,2.932,5.331,122.5362,94024.5,0
BLK-1577,DEMO-01,575.0,149.23,192.33,32068.4,2.924,7.395,111.7057,93768.0,0
BLK-1578,DEMO-01,575.0,149.23,207.22,32068.4,2.901,9.229,140.0466,93030.4,0
BLK-1579,DEMO-01,575.0,149.23,222.11,32068.4,2.901,12.816,193.2248,93030.4,0
BLK-1580,DEMO-01,575.0,149.23,237.0,32068.4,2.938,13.526,221.8127,94217.0,0
BLK-1581,DEMO-01,575.0,192.31,103.0,32068.4,2.917,13.814,219.7898,93543.5,0
BLK-1582,DEMO-01,575.0,192.31,117.89,32068.4,2.919,13.769,219.6161,93607.7,0
BLK-1583,DEMO-01,575.0,192.31,132.78,32068.4,2.89,15.867,219.6556,92677.7,0
BLK-1584,DEMO-01,575.0,192.31,147.67,32068.4,2.909,15.321,219.0981,93287.0,0
BLK-1585,DEMO-01,575.0,192.31,162.56,32068.4,2.941,10.578,195.9246,94313.2,0
BLK-1586,DEMO-01,575.0,192.31,177.44,32068.4,3.003,6.216,139.3154,96301.4,0
BLK-1587,DEMO-01,575.0,192.31,192.33,32068.4,2.928,5.673,122.6756,93896.3,0
BLK-1588,DEMO-01,575.0,192.31,207.22,32068.4,2.921,5.058,145.3464,93671.8,0
BLK-1589,DEMO-01,575.0,192.31,222.11,32068.4,2.921,9.073,196.2897,93671.8,0
BLK-1590,DEMO-01,575.0,192.31,237.0,32068.4,2.933,12.059,219.2591,94056.6,0
BLK-1591,DEMO-01,575.0,235.38,103.0,32068.4,2.908,13.814,219.7898,93254.9,0
BLK-1592,DEMO-01,575.0,235.38,117.89,32068.4,2.887,12.988,220.9562,92581.5,0
BLK-1593,DEMO-01,575.0,235.38,132.78,32068.4,2.903,12.943,220.9579,93094.6,0
BLK-1594,DEMO-01,575.0,235.38,147.67,32068.4,2.902,12.694,219.1905,93062.5,0
BLK-1595,DEMO-01,575.0,235.38,162.56,32068.4,2.929,12.993,192.6379,93928.3,0
BLK-1596,DEMO-01,575.0,235.38,177.44,32068.4,2.939,7.081,137.5014,94249.0,0
BLK-1597,DEMO-01,575.0,235.38,192.33,32068.4,3.054,4.12,130.9316,97936.9,0
BLK-1598,DEMO-01,575.0,235.38,207.22,32068.4,2.972,2.503,150.2192,95307.3,0
BLK-1599,DEMO-01,575.0,235.38,222.11,32068.4,2.917,5.032,196.1882,93543.5,0
BLK-1600,DEMO-01,575.0,235.38,237.0,32068.4,2.928,12.329,219.7165,93896.3,0
BLK-1601,DEMO-01,575.0,278.46,103.0,32068.4,2.895,12.402,219.8648,92838.0,0
BLK-1602,DEMO-01,575.0,278.46,117.89,32068.4,2.895,12.402,219.8648,92838.0,0
BLK-1603,DEMO-01,575.0,278.46,132.78,32068.4,2.935,12.988,220.9562,94120.8,0
BLK-1604,DEMO-01,575.0,278.46,147.67,32068.4,2.918,13.251,217.2749,93575.6,0
BLK-1605,DEMO-01,575.0,278.46,162.56,32068.4,2.918,11.611,183.7402,93575.6,0
BLK-1606,DEMO-01,575.0,278.46,177.44,32068.4,2.916,8.243,104.3375,93511.5,0
BLK-1607,DEMO-01,575.0,278.46,192.33,32068.4,3.084,3.583,117.874,98898.9,0
BLK-1608,DEMO-01,575.0,278.46,207.22,32068.4,3.095,2.448,136.1814,99251.7,0
BLK-1609,DEMO-01,575.0,278.46,222.11,32068.4,2.955,4.05,185.8206,94762.1,0
BLK-1610,DEMO-01,575.0,278.46,237.0,32068.4,2.952,6.721,216.6146,94665.9,0
BLK-1611,DEMO-01,575.0,321.54,103.0,32068.4,2.923,8.903,221.8793,93735.9,0
BLK-1612,DEMO-01,575.0,321.54,117.89,32068.4,2.908,9.329,221.2947,93254.9,0
BLK-1613,DEMO-01,575.0,321.54,132.78,32068.4,2.883,11.032,221.2211,92453.2,0
BLK-1614,DEMO-01,575.0,321.54,147.67,32068.4,2.894,9.941,219.2537,92805.9,0
BLK-1615,DEMO-01,575.0,321.54,162.56,32068.4,2.937,9.996,181.1329,94184.9,0
BLK-1616,DEMO-01,575.0,321.54,177.44,32068.4,2.923,11.828,87.951,93735.9,0
BLK-1617,DEMO-01,575.0,321.54,192.33,32068.4,3.197,12.136,96.9788,102522.7,0
BLK-1618,DEMO-01,575.0,321.54,207.22,32068.4,3.355,6.991,95.2037,107589.5,0
BLK-1619,DEMO-01,575.0,321.54,222.11,32068.4,3.003,7.876,172.5873,96301.4,0
BLK-1620,DEMO-01,575.0,321.54,237.0,32068.4,2.915,8.357,215.6711,93479.4,0
BLK-1621,DEMO-01,575.0,364.62,103.0,32068.4,2.911,9.412,224.2967,93351.1,0
BLK-1622,DEMO-01,575.0,364.62,117.89,32068.4,2.917,11.179,223.5502,93543.5,0
BLK-1623,DEMO-01,575.0,364.62,132.78,32068.4,2.908,10.609,222.8459,93254.9,0
BLK-1624,DEMO-01,575.0,364.62,147.67,32068.4,2.909,9.89,220.749,93287.0,0
BLK-1625,DEMO-01,575.0,364.62,162.56,32068.4,2.925,13.258,186.2139,93800.1,0
BLK-1626,DEMO-01,575.0,364.62,177.44,32068.4,3.062,19.616,110.5209,98193.4,0
BLK-1627,DEMO-01,575.0,364.62,192.33,32068.4,3.685,23.071,81.3653,118172.1,1
BLK-1628,DEMO-01,575.0,364.62,207.22,32068.4,3.321,16.461,61.3184,106499.2,0
BLK-1629,DEMO-01,575.0,364.62,222.11,32068.4,2.954,9.801,167.7393,94730.1,0
BLK-1630,DEMO-01,575.0,364.62,237.0,32068.4,2.902,7.13,216.7515,93062.5,0
BLK-1631,DEMO-01,575.0,407.69,103.0,32068.4,2.923,9.596,226.4163,93735.9,0
BLK-1632,DEMO-01,575.0,407.69,117.89,32068.4,2.907,9.596,226.4163,93222.8,0
BLK-1633,DEMO-01,575.0,407.69,132.78,32068.4,2.921,11.411,225.6544,93671.8,0
BLK-1634,DEMO-01,575.0,407.69,147.67,32068.4,2.926,11.92,223.0777,93832.1,0
BLK-1635,DEMO-01,575.0,407.69,162.56,32068.4,2.976,16.078,183.5181,95435.6,0
BLK-1636,DEMO-01,575.0,407.69,177.44,32068.4,3.558,26.201,106.1509,114099.4,1
BLK-1637,DEMO-01,575.0,407.69,192.33,32068.4,3.584,32.205,76.2596,114933.1,1
BLK-1638,DEMO-01,575.0,407.69,207.22,32068.4,3.004,27.014,79.085,96333.5,1
BLK-1639,DEMO-01,575.0,407.69,222.11,32068.4,2.927,13.479,171.5634,93864.2,0
BLK-1640,DEMO-01,575.0,407.69,237.0,32068.4,2.939,9.154,219.638,94249.0,0
BLK-1641,DEMO-01,575.0,450.77,103.0,32068.4,2.897,10.756,227.8195,92902.2,0
