block_id,mine_id,x,y,z,volume_m3,density
BLK-1995,DEMO-01,725.0,149.23,162.56,32068.4,2.921
BLK-1996,DEMO-01,725.0,149.23,177.44,32068.4,2.952
BLK-1997,DEMO-01,725.0,149.23,192.33,32068.4,2.896
BLK-1998,DEMO-01,725.0,149.23,207.22,32068.4,2.929
BLK-1999,DEMO-01,725.0,149.23,222.11,32068.4,2.905
BLK-2000,DEMO-01,725.0,149.23,237.0,32068.4,2.918
BLK-2001,DEMO-01,725.0,192.31,103.0,32068.4,2.95
BLK-2002,DEMO-01,725.0,192.31,117.89,32068.4,2.922
BLK-2003,DEMO-01,725.0,192.31,132.78,32068.4,3.123
BLK-2004,DEMO-01,725.0,192.31,147.67,32068.4,3.186
BLK-2005,DEMO-01,725.0,192.31,162.56,32068.4,2.94
BLK-2006,DEMO-01,725.0,192.31,177.44,32068.4,2.928
BLK-2007,DEMO-01,725.0,192.31,192.33,32068.4,2.909
BLK-2008,DEMO-01,725.0,192.31,207.22,32068.4,2.925
BLK-2009,DEMO-01,725.0,192.31,222.11,32068.4,2.899
BLK-2010,DEMO-01,725.0,192.31,237.0,32068.4,2.892
BLK-2011,DEMO-01,725.0,235.38,103.0,32068.4,2.913
BLK-2012,DEMO-01,725.0,235.38,117.89,32068.4,2.898
BLK-2013,DEMO-01,725.0,235.38,132.78,32068.4,3.046
BLK-2014,DEMO-01,725.0,235.38,147.67,32068.4,3.393
BLK-2015,DEMO-01,725.0,235.38,162.56,32068.4,3.137
BLK-2016,DEMO-01,725.0,235.38,177.44,32068.4,2.933
BLK-2017,DEMO-01,725.0,235.38,192.33,32068.4,2.909
BLK-2018,DEMO-01,725.0,235.38,207.22,32068.4,2.896
BLK-2019,DEMO-01,725.0,235.38,222.11,32068.4,2.943
BLK-2020,DEMO-01,725.0,235.38,237.0,32068.4,2.903
BLK-2021,DEMO-01,725.0,278.46,103.0,32068.4,2.914
BLK-2022,DEMO-01,725.0,278.46,117.89,32068.4,2.914
BLK-2023,DEMO-01,725.0,278.46,132.78,32068.4,2.951
BLK-2024,DEMO-01,725.0,278.46,147.67,32068.4,3.29
BLK-2025,DEMO-01,725.0,278.46,162.56,32068.4,3.472
BLK-2026,DEMO-01,725.0,278.46,177.44,32068.4,3.004
BLK-2027,DEMO-01,725.0,278.46,192.33,32068.4,2.915
BLK-2028,DEMO-01,725.0,278.46,207.22,32068.4,2.926
BLK-2029,DEMO-01,725.0,278.46,222.11,32068.4,2.901
BLK-2030,DEMO-01,725.0,278.46,237.0,32068.4,2.943
BLK-2031,DEMO-01,725.0,321.54,103.0,32068.4,2.906
BLK-2032,DEMO-01,725.0,321.54,117.89,32068.4,2.916
BLK-2033,DEMO-01,725.0,321.54,132.78,32068.4,2.922
BLK-2034,DEMO-01,725.0,321.54,147.67,32068.4,3.258
BLK-2035,DEMO-01,725.0,321.54,162.56,32068.4,3.534
BLK-2036,DEMO-01,725.0,321.54,177.44,32068.4,3.019
BLK-2037,DEMO-01,725.0,321.54,192.33,32068.4,2.913
BLK-2038,DEMO-01,725.0,321.54,207.22,32068.4,2.903
BLK-2039,DEMO-01,725.0,321.54,222.11,32068.4,2.925
BLK-2040,DEMO-01,725.0,321.54,237.0,32068.4,2.906
BLK-2041,DEMO-01,725.0,364.62,103.0,32068.4,2.904
BLK-2042,DEMO-01,725.0,364.62,117.89,32068.4,2.913
BLK-2043,DEMO-01,725.0,364.62,132.78,32068.4,3.038
BLK-2044,DEMO-01,725.0,364.62,147.67,32068.4,3.516
BLK-2045,DEMO-01,725.0,364.62,162.56,32068.4,3.255
BLK-2046,DEMO-01,725.0,364.62,177.44,32068.4,2.917
BLK-2047,DEMO-01,725.0,364.62,192.33,32068.4,2.901
BLK-2048,DEMO-01,725.0,364.62,207.22,32068.4,2.899
BLK-2049,DEMO-01,725.0,364.62,222.11,32068.4,2.933
BLK-2050,DEMO-01,725.0,364.62,237.0,32068.4,2.923
BLK-2051,DEMO-01,725.0,407.69,103.0,32068.4,2.905
BLK-2052,DEMO-01,725.0,407.69,117.89,32068.4,2.944
BLK-2053,DEMO-01,725.0,407.69,132.78,32068.4,3.251
BLK-2054,DEMO-01,725.0,407.69,147.67,32068.4,3.252
BLK-2055,DEMO-01,725.0,407.69,162.56,32068.4,2.958
BLK-2056,DEMO-01,725.0,407.69,177.44,32068.4,2.913
BLK-2057,DEMO-01,725.0,407.69,192.33,32068.4,2.944
BLK-2058,DEMO-01,725.0,407.69,207.22,32068.4,2.933
BLK-2059,DEMO-01,725.0,407.69,222.11,32068.4,2.933
BLK-2060,DEMO-01,725.0,407.69,237.0,32068.4,2.925
BLK-2061,DEMO-01,725.0,450.77,103.0,32068.4,2.913
BLK-2062,DEMO-01,725.0,450.77,117.89,32068.4,3.0
BLK-2063,DEMO-01,725.0,450.77,132.78,32068.4,3.137
BLK-2064,DEMO-01,725.0,450.77,147.67,32068.4,3.008
BLK-2065,DEMO-01,725.0,450.77,162.56,32068.4,2.924
BLK-2066,DEMO-01,725.0,450.77,177.44,32068.4,2.92
BLK-2067,DEMO-01,725.0,450.77,192.33,32068.4,2.918
BLK-2068,DEMO-01,725.0,450.77,207.22,32068.4,2.939
BLK-2069,DEMO-01,725.0,450.77,222.11,32068.4,2.897
BLK-2070,DEMO-01,725.0,450.77,237.0,32068.4,2.94
BLK-2071,DEMO-01,725.0,493.85,103.0,32068.4,2.915
BLK-2072,DEMO-01,725.0,493.85,117.89,32068.4,2.922
BLK-2073,DEMO-01,725.0,493.85,132.78,32068.4,2.984
BLK-2074,DEMO-01,725.0,493.85,147.67,32068.4,2.92
BLK-2075,DEMO-01,725.0,493.85,162.56,32068.4,2.926
BLK-2076,DEMO-01,725.0,493.85,177.44,32068.4,2.902
BLK-2077,DEMO-01,725.0,493.85,192.33,32068.4,2.918
BLK-2078,DEMO-01,725.0,493.85,207.22,32068.4,2.931
BLK-2079,DEMO-01,725.0,493.85,222.11,32068.4,2.907
BLK-2080,DEMO-01,725.0,493.85,237.0,32068.4,2.913
BLK-2081,DEMO-01,725.0,536.92,103.0,32068.4,2.899
BLK-2082,DEMO-01,725.0,536.92,117.89,32068.4,2.912
BLK-2083,DEMO-01,725.0,536.92,132.78,32068.4,2.964
BLK-2084,DEMO-01,725.0,536.92,147.67,32068.4,2.942
BLK-2085,DEMO-01,725.0,536.92,162.56,32068.4,2.914
BLK-2086,DEMO-01,725.0,536.92,177.44,32068.4,2.908
BLK-2087,DEMO-01,725.0,536.92,192.33,32068.4,2.916
BLK-2088,DEMO-01,725.0,536.92,207.22,32068.4,2.918
BLK-2089,DEMO-01,725.0,536.92,222.11,32068.4,2.911
BLK-2090,DEMO-01,725.0,536.92,237.0,32068.4,2.923
BLK-2091,DEMO-01,725.0,580.0,103.0,32068.4,2.904
BLK-2092,DEMO-01,725.0,580.0,117.89,32068.4,2.904
BLK-2093,DEMO-01,725.0,580.0,132.78,32068.4,2.922
BLK-2094,DEMO-01,725.0,580.0,147.67,32068.4,2.904
BLK-2095,DEMO-01,725.0,580.0,162.56,32068.4,2.927
BLK-2096,DEMO-01,725.0,580.0,177.44,32068.4,2.916
BLK-2097,DEMO-01,725.0,580.0,192.33,32068.4,2.892
BLK-2098,DEMO-01,725.0,580.0,207.22,32068.4,2.918
BLK-2099,DEMO-01,725.0,580.0,222.11,32068.4,2.894
BLK-2100,DEMO-01,725.0,580.0,237.0,32068.4,2.925
BLK-2101,DEMO-01,775.0,20.0,103.0,32068.4,2.913
BLK-2102,DEMO-01,775.0,20.0,117.89,32068.4,2.941
BLK-2103,DEMO-01,775.0,20.0,132.78,32068.4,2.93
BLK-2104,DEMO-01,775.0,20.0,147.67,32068.4,2.905
BLK-2105,DEMO-01,775.0,20.0,162.56,32068.4,2.905
BLK-2106,DEMO-01,775.0,20.0,177.44,32068.4,2.914
BLK-2107,DEMO-01,775.0,20.0,192.33,32068.4,2.901
BLK-2108,DEMO-01,775.0,20.0,207.22,32068.4,2.94
BLK-2109,DEMO-01,775.0,20.0,222.11,32068.4,2.916
BLK-2110,DEMO-01,775.0,20.0,237.0,32068.4,2.929
BLK-2111,DEMO-01,775.0,63.08,103.0,32068.4,2.912
BLK-2112,DEMO-01,775.0,63.08,117.89,32068.4,2.914
BLK-2113,DEMO-01,775.0,63.08,132.78,32068.4,2.919
BLK-2114,DEMO-01,775.0,63.08,147.67,32068.4,2.973
BLK-2115,DEMO-01,775.0,63.08,162.56,32068.4,2.98
BLK-2116,DEMO-01,775.0,63.08,177.44,32068.4,2.911
BLK-2117,DEMO-01,775.0,63.08,192.33,32068.4,2.938
BLK-2118,DEMO-01,775.0,63.08,207.22,32068.4,2.912
BLK-2119,DEMO-01,775.0,63.08,222.11,32068.4,2.91
BLK-2120,DEMO-01,775.0,63.08,237.0,32068.4,2.879
BLK-2121,DEMO-01,775.0,106.15,103.0,32068.4,2.925
BLK-2122,DEMO-01,775.0,106.15,117.89,32068.4,2.921
BLK-2123,DEMO-01,775.0,106.15,132.78,32068.4,2.997
BLK-2124,DEMO-01,775.0,106.15,147.67,32068.4,3.121
BLK-2125,DEMO-01,775.0,106.15,162.56,32068.4,2.966
BLK-2126,DEMO-01,775.0,106.15,177.44,32068.4,2.913
BLK-2127,DEMO-01,775.0,106.15,192.33,32068.4,2.922
BLK-2128,DEMO-01,775.0,106.15,207.22,32068.4,2.925
BLK-2129,DEMO-01,775.0,106.15,222.11,32068.4,2.913
BLK-2130,DEMO-01,775.0,106.15,237.0,32068.4,2.929
BLK-2131,DEMO-01,775.0,149.23,103.0,32068.4,2.916
BLK-2132,DEMO-01,775.0,149.23,117.89,32068.4,2.945
BLK-2133,DEMO-01,775.0,149.23,132.78,32068.4,3.267
BLK-2134,DEMO-01,775.0,149.23,147.67,32068.4,3.25
BLK-2135,DEMO-01,775.0,149.23,162.56,32068.4,2.956
BLK-2136,DEMO-01,775.0,149.23,177.44,32068.4,2.896
BLK-2137,DEMO-01,775.0,149.23,192.33,32068.4,2.903
BLK-2138,DEMO-01,775.0,149.23,207.22,32068.4,2.89
BLK-2139,DEMO-01,775.0,149.23,222.11,32068.4,2.914
BLK-2140,DEMO-01,775.0,149.23,237.0,32068.4,2.937
BLK-2141,DEMO-01,775.0,192.31,103.0,32068.4,2.915
BLK-2142,DEMO-01,775.0,192.31,117.89,32068.4,2.959
BLK-2143,DEMO-01,775.0,192.31,132.78,32068.4,3.408
BLK-2144,DEMO-01,775.0,192.31,147.67,32068.4,3.56
BLK-2145,DEMO-01,775.0,192.31,162.56,32068.4,2.998
BLK-2146,DEMO-01,775.0,192.31,177.44,32068.4,2.909
BLK-2147,DEMO-01,775.0,192.31,192.33,32068.4,2.916
BLK-2148,DEMO-01,775.0,192.31,207.22,32068.4,2.908
BLK-2149,DEMO-01,775.0,192.31,222.11,32068.4,2.909
BLK-2150,DEMO-01,775.0,192.31,237.0,32068.4,2.929
BLK-2151,DEMO-01,775.0,235.38,103.0,32068.4,2.93
BLK-2152,DEMO-01,775.0,235.38,117.89,32068.4,2.898
BLK-2153,DEMO-01,775.0,235.38,132.78,32068.4,3.077
BLK-2154,DEMO-01,775.0,235.38,147.67,32068.4,3.742
BLK-2155,DEMO-01,775.0,235.38,162.56,32068.4,3.345
BLK-2156,DEMO-01,775.0,235.38,177.44,32068.4,2.953
BLK-2157,DEMO-01,775.0,235.38,192.33,32068.4,2.952
BLK-2158,DEMO-01,775.0,235.38,207.22,32068.4,2.91
BLK-2159,DEMO-01,775.0,235.38,222.11,32068.4,2.911
BLK-2160,DEMO-01,775.0,235.38,237.0,32068.4,2.924
BLK-2161,DEMO-01,775.0,278.46,103.0,32068.4,2.907
BLK-2162,DEMO-01,775.0,278.46,117.89,32068.4,2.915
BLK-2163,DEMO-01,775.0,278.46,132.78,32068.4,2.939
BLK-2164,DEMO-01,775.0,278.46,147.67,32068.4,3.325
BLK-2165,DEMO-01,775.0,278.46,162.56,32068.4,3.646
BLK-2166,DEMO-01,775.0,278.46,177.44,32068.4,3.038
BLK-2167,DEMO-01,775.0,278.46,192.33,32068.4,2.935
BLK-2168,DEMO-01,775.0,278.46,207.22,32068.4,2.916
BLK-2169,DEMO-01,775.0,278.46,222.11,32068.4,2.9
BLK-2170,DEMO-01,775.0,278.46,237.0,32068.4,2.913
BLK-2171,DEMO-01,775.0,321.54,103.0,32068.4,2.889
BLK-2172,DEMO-01,775.0,321.54,117.89,32068.4,2.9
BLK-2173,DEMO-01,775.0,321.54,132.78,32068.4,2.941
BLK-2174,DEMO-01,775.0,321.54,147.67,32068.4,3.208
BLK-2175,DEMO-01,775.0,321.54,162.56,32068.4,3.485
BLK-2176,DEMO-01,775.0,321.54,177.44,32068.4,3.0
BLK-2177,DEMO-01,775.0,321.54,192.33,32068.4,2.915
BLK-2178,DEMO-01,775.0,321.54,207.22,32068.4,2.91
BLK-2179,DEMO-01,775.0,321.54,222.11,32068.4,2.929
BLK-2180,DEMO-01,775.0,321.54,237.0,32068.4,2.925
BLK-2181,DEMO-01,775.0,364.62,103.0,32068.4,2.925
BLK-2182,DEMO-01,775.0,364.62,117.89,32068.4,2.937
BLK-2183,DEMO-01,775.0,364.62,132.78,32068.4,2.965
BLK-2184,DEMO-01,775.0,364.62,147.67,32068.4,3.253
BLK-2185,DEMO-01,775.0,364.62,162.56,32068.4,3.101
BLK-2186,DEMO-01,775.0,364.62,177.44,32068.4,2.915
BLK-2187,DEMO-01,775.0,364.62,192.33,32068.4,2.926
BLK-2188,DEMO-01,775.0,364.62,207.22,32068.4,2.896
BLK-2189,DEMO-01,775.0,364.62,222.11,32068.4,2.924
BLK-2190,DEMO-01,775.0,364.62,237.0,32068.4,2.918
BLK-2191,DEMO-01,775.0,407.69,103.0,32068.4,2.93
BLK-2192,DEMO-01,775.0,407.69,117.89,32068.4,2.926
BLK-2193,DEMO-01,775.0,407.69,132.78,32068.4,3.029
BLK-2194,DEMO-01,775.0,407.69,147.67,32068.4,3.049
BLK-2195,DEMO-01,775.0,407.69,162.56,32068.4,2.922
BLK-2196,DEMO-01,775.0,407.69,177.44,32068.4,2.907
BLK-2197,DEMO-01,775.0,407.69,192.33,32068.4,2.922
BLK-2198,DEMO-01,775.0,407.69,207.22,32068.4,2.916
BLK-2199,DEMO-01,775.0,407.69,222.11,32068.4,2.911
BLK-2200,DEMO-01,775.0,407.69,237.0,32068.4,2.915
BLK-2201,DEMO-01,775.0,450.77,103.0,32068.4,2.938
BLK-2202,DEMO-01,775.0,450.77,117.89,32068.4,2.925
BLK-2203,DEMO-01,775.0,450.77,132.78,32068.4,2.961
BLK-2204,DEMO-01,775.0,450.77,147.67,32068.4,2.912
BLK-2205,DEMO-01,775.0,450.77,162.56,32068.4,2.916
BLK-2206,DEMO-01,775.0,450.77,177.44,32068.4,2.925
BLK-2207,DEMO-01,775.0,450.77,192.33,32068.4,2.927
BLK-2208,DEMO-01,775.0,450.77,207.22,32068.4,2.918
BLK-2209,DEMO-01,775.0,450.77,222.11,32068.4,2.929
BLK-2210,DEMO-01,775.0,450.77,237.0,32068.4,2.926
BLK-2211,DEMO-01,775.0,493.85,103.0,32068.4,2.931
BLK-2212,DEMO-01,775.0,493.85,117.89,32068.4,2.932
BLK-2213,DEMO-01,775.0,493.85,132.78,32068.4,2.949
BLK-2214,DEMO-01,775.0,493.85,147.67,32068.4,2.919
BLK-2215,DEMO-01,775.0,493.85,162.56,32068.4,2.899
BLK-2216,DEMO-01,775.0,493.85,177.44,32068.4,2.925
BLK-2217,DEMO-01,775.0,493.85,192.33,32068.4,2.926
BLK-2218,DEMO-01,775.0,493.85,207.22,32068.4,2.937
BLK-2219,DEMO-01,775.0,493.85,222.11,32068.4,2.933
BLK-2220,DEMO-01,775.0,493.85,237.0,32068.4,2.942
BLK-2221,DEMO-01,775.0,536.92,103.0,32068.4,2.924
BLK-2222,DEMO-01,775.0,536.92,117.89,32068.4,2.919
BLK-2223,DEMO-01,775.0,536.92,132.78,32068.4,2.899
BLK-2224,DEMO-01,775.0,536.92,147.67,32068.4,2.922
BLK-2225,DEMO-01,775.0,536.92,162.56,32068.4,2.909
BLK-2226,DEMO-01,775.0,536.92,177.44,32068.4,2.919
BLK-2227,DEMO-01,775.0,536.92,192.33,32068.4,2.917
BLK-2228,DEMO-01,775.0,536.92,207.22,32068.4,2.922
BLK-2229,DEMO-01,775.0,536.92,222.11,32068.4,2.915
BLK-2230,DEMO-01,775.0,536.92,237.0,32068.4,2.929
BLK-2231,DEMO-01,775.0,580.0,103.0,32068.4,2.88
BLK-2232,DEMO-01,775.0,580.0,117.89,32068.4,2.919
BLK-2233,DEMO-01,775.0,580.0,132.78,32068.4,2.932
BLK-2234,DEMO-01,775.0,580.0,147.67,32068.4,2.941
BLK-2235,DEMO-01,775.0,580.0,162.56,32068.4,2.926
BLK-2236,DEMO-01,775.0,580.0,177.44,32068.4,2.938
BLK-2237,DEMO-01,775.0,580.0,192.33,32068.4,2.918
BLK-2238,DEMO-01,775.0,580.0,207.22,32068.4,2.916
BLK-2239,DEMO-01,775.0,580.0,222.11,32068.4,2.923
BLK-2240,DEMO-01,775.0,580.0,237.0,32068.4,2.916
