date,mine_id,equipment_id,equipment_type,downtime_h,availability,failure,repair_h
2025-04-16,DEMO-01,SH-02,shovel,1.56,0.935,0,0.0
2025-04-17,DEMO-01,SH-02,shovel,1.8,0.925,0,0.0
2025-04-18,DEMO-01,SH-02,shovel,2.84,0.882,0,0.0
2025-04-19,DEMO-01,SH-02,shovel,2.12,0.912,0,0.0
2025-04-20,DEMO-01,SH-02,shovel,1.07,0.955,0,0.0
2025-04-21,DEMO-01,SH-02,shovel,3.31,0.862,0,0.0
2025-04-22,DEMO-01,SH-02,shovel,3.13,0.87,0,0.0
2025-04-23,DEMO-01,SH-02,shovel,2.74,0.886,0,0.0
2025-04-24,DEMO-01,SH-02,shovel,1.71,0.929,0,0.0
2025-04-25,DEMO-01,SH-02,shovel,1.55,0.935,0,0.0
2025-04-26,DEMO-01,SH-02,shovel,3.66,0.847,0,0.0
2025-04-27,DEMO-01,SH-02,shovel,1.06,0.956,0,0.0
2025-04-28,DEMO-01,SH-02,shovel,0.45,0.981,0,0.0
2025-04-29,DEMO-01,SH-02,shovel,1.65,0.931,0,0.0
2025-04-30,DEMO-01,SH-02,shovel,1.65,0.931,0,0.0
2025-05-01,DEMO-01,SH-02,shovel,1.02,0.958,0,0.0
2025-05-02,DEMO-01,SH-02,shovel,1.74,0.927,0,0.0
2025-05-03,DEMO-01,SH-02,shovel,1.11,0.954,0,0.0
2025-05-04,DEMO-01,SH-02,shovel,0.42,0.983,0,0.0
2025-05-05,DEMO-01,SH-02,shovel,2.45,0.898,0,0.0
2025-05-06,DEMO-01,SH-02,shovel,4.8,0.8,0,0.0
2025-05-07,DEMO-01,SH-02,shovel,0.97,0.959,0,0.0
2025-05-08,DEMO-01,SH-02,shovel,0.53,0.978,0,0.0
2025-05-09,DEMO-01,SH-02,shovel,0.57,0.976,0,0.0
2025-05-10,DEMO-01,SH-02,shovel,1.11,0.954,0,0.0
2025-05-11,DEMO-01,SH-02,shovel,1.66,0.931,0,0.0
2025-05-12,DEMO-01,SH-02,shovel,1.01,0.958,0,0.0
2025-05-13,DEMO-01,SH-02,shovel,0.59,0.975,0,0.0
2025-05-14,DEMO-01,SH-02,shovel,1.96,0.918,0,0.0
2025-05-15,DEMO-01,SH-02,shovel,1.61,0.933,0,0.0
2025-05-16,DEMO-01,SH-02,shovel,2.41,0.9,0,0.0
2025-05-17,DEMO-01,SH-02,shovel,4.04,0.832,0,0.0
2025-05-18,DEMO-01,SH-02,shovel,2.05,0.915,0,0.0
2025-05-19,DEMO-01,SH-02,shovel,2.06,0.914,0,0.0
2025-05-20,DEMO-01,SH-02,shovel,2.07,0.914,0,0.0
2025-05-21,DEMO-01,SH-02,shovel,1.96,0.918,0,0.0
2025-05-22,DEMO-01,SH-02,shovel,2.24,0.907,0,0.0
2025-05-23,DEMO-01,SH-02,shovel,1.84,0.924,0,0.0
2025-05-24,DEMO-01,SH-02,shovel,1.47,0.939,0,0.0
2025-05-25,DEMO-01,SH-02,shovel,4.16,0.827,0,0.0
2025-05-26,DEMO-01,SH-02,shovel,4.27,0.822,0,0.0
2025-05-27,DEMO-01,SH-02,shovel,0.64,0.973,0,0.0
2025-05-28,DEMO-01,SH-02,shovel,1.48,0.938,0,0.0
2025-05-29,DEMO-01,SH-02,shovel,3.68,0.847,0,0.0
2025-05-30,DEMO-01,SH-02,shovel,0.62,0.974,0,0.0
2025-05-31,DEMO-01,SH-02,shovel,0.85,0.965,0,0.0
2025-06-01,DEMO-01,SH-02,shovel,0.79,0.967,0,0.0
2025-06-02,DEMO-01,SH-02,shovel,2.02,0.916,0,0.0
2025-06-03,DEMO-01,SH-02,shovel,5.64,0.765,0,0.0
2025-06-04,DEMO-01,SH-02,shovel,0.48,0.98,0,0.0
2025-06-05,DEMO-01,SH-02,shovel,2.7,0.887,0,0.0
2025-06-06,DEMO-01,SH-02,shovel,4.12,0.828,1,1.86
2025-06-07,DEMO-01,SH-02,shovel,7.76,0.677,1,2.45
2025-06-08,DEMO-01,SH-02,shovel,0.17,0.993,0,0.0
2025-06-09,DEMO-01,SH-02,shovel,4.96,0.793,0,0.0
2025-06-10,DEMO-01,SH-02,shovel,1.55,0.935,0,0.0
2025-06-11,DEMO-01,SH-02,shovel,2.52,0.895,0,0.0
2025-06-12,DEMO-01,SH-02,shovel,4.89,0.796,0,0.0
2025-06-13,DEMO-01,SH-02,shovel,1.85,0.923,0,0.0
2025-06-14,DEMO-01,SH-02,shovel,14.39,0.4,1,8.32
2025-06-15,DEMO-01,SH-02,shovel,2.2,0.908,0,0.0
2025-06-16,DEMO-01,SH-02,shovel,1.93,0.92,0,0.0
2025-06-17,DEMO-01,SH-02,shovel,1.5,0.937,0,0.0
2025-06-18,DEMO-01,SH-02,shovel,0.73,0.969,0,0.0
2025-06-19,DEMO-01,SH-02,shovel,1.49,0.938,0,0.0
2025-06-20,DEMO-01,SH-02,shovel,1.61,0.933,0,0.0
2025-06-21,DEMO-01,SH-02,shovel,3.19,0.867,0,0.0
2025-06-22,DEMO-01,SH-02,shovel,0.95,0.96,0,0.0
2025-06-23,DEMO-01,SH-02,shovel,1.77,0.926,0,0.0
2025-06-24,DEMO-01,SH-02,shovel,6.38,0.734,0,0.0
2025-06-25,DEMO-01,SH-02,shovel,2.94,0.877,0,0.0
2025-06-26,DEMO-01,SH-02,shovel,11.57,0.518,0,0.0
2025-06-27,DEMO-01,SH-02,shovel,0.91,0.962,0,0.0
2025-06-28,DEMO-01,SH-02,shovel,2.52,0.895,0,0.0
2025-06-29,DEMO-01,SH-02,shovel,0.64,0.973,0,0.0
2025-06-30,DEMO-01,SH-02,shovel,1.71,0.929,0,0.0
2025-07-01,DEMO-01,SH-02,shovel,2.36,0.902,0,0.0
2025-07-02,DEMO-01,SH-02,shovel,1.72,0.928,0,0.0
2025-07-03,DEMO-01,SH-02,shovel,0.87,0.964,0,0.0
2025-07-04,DEMO-01,SH-02,shovel,11.38,0.526,0,0.0
2025-07-05,DEMO-01,SH-02,shovel,8.57,0.643,0,0.0
2025-07-06,DEMO-01,SH-02,shovel,0.85,0.964,0,0.0
2025-07-07,DEMO-01,SH-02,shovel,2.43,0.899,0,0.0
2025-07-08,DEMO-01,SH-02,shovel,3.26,0.864,0,0.0
2025-07-09,DEMO-01,SH-02,shovel,0.67,0.972,0,0.0
2025-07-10,DEMO-01,SH-02,shovel,1.49,0.938,0,0.0
2025-07-11,DEMO-01,SH-02,shovel,6.61,0.725,0,0.0
2025-07-12,DEMO-01,SH-02,shovel,6.06,0.748,0,0.0
2025-07-13,DEMO-01,SH-02,shovel,5.03,0.79,0,0.0
2025-07-14,DEMO-01,SH-02,shovel,3.47,0.855,0,0.0
2025-07-15,DEMO-01,SH-02,shovel,3.74,0.844,0,0.0
2025-07-16,DEMO-01,SH-02,shovel,6.32,0.737,0,0.0
2025-07-17,DEMO-01,SH-02,shovel,5.45,0.773,0,0.0
2025-07-18,DEMO-01,SH-02,shovel,10.8,0.55,1,4.3
2025-07-19,DEMO-01,SH-02,shovel,4.02,0.832,0,0.0
2025-07-20,DEMO-01,SH-02,shovel,3.6,0.85,0,0.0
2025-07-21,DEMO-01,SH-02,shovel,3.24,0.865,1,3.25
2025-07-22,DEMO-01,SH-02,shovel,3.49,0.855,0,0.0
2025-07-23,DEMO-01,SH-02,shovel,2.71,0.887,0,0.0
2025-07-24,DEMO-01,SH-02,shovel,3.09,0.871,0,0.0
2025-07-25,DEMO-01,SH-02,shovel,0.5,0.979,0,0.0
2025-07-26,DEMO-01,SH-02,shovel,2.74,0.886,0,0.0
2025-07-27,DEMO-01,SH-02,shovel,7.45,0.689,1,4.01
2025-07-28,DEMO-01,SH-02,shovel,5.82,0.758,0,0.0
2025-07-29,DEMO-01,SH-02,shovel,7.13,0.703,0,0.0
2025-07-30,DEMO-01,SH-02,shovel,5.96,0.752,0,0.0
2025-07-31,DEMO-01,SH-02,shovel,1.53,0.936,0,0.0
2025-08-01,DEMO-01,SH-02,shovel,2.72,0.887,1,3.02
2025-08-02,DEMO-01,SH-02,shovel,4.59,0.809,0,0.0
2025-08-03,DEMO-01,SH-02,shovel,2.24,0.906,0,0.0
2025-08-04,DEMO-01,SH-02,shovel,2.29,0.905,0,0.0
2025-08-05,DEMO-01,SH-02,shovel,2.17,0.91,0,0.0
2025-08-06,DEMO-01,SH-02,shovel,1.65,0.931,0,0.0
2025-08-07,DEMO-01,SH-02,shovel,11.64,0.515,0,0.0
2025-08-08,DEMO-01,SH-02,shovel,3.68,0.846,0,0.0
2025-08-09,DEMO-01,SH-02,shovel,1.58,0.934,0,0.0
2025-08-10,DEMO-01,SH-02,shovel,7.77,0.676,0,0.0
2025-08-11,DEMO-01,SH-02,shovel,1.92,0.92,0,0.0
2025-08-12,DEMO-01,SH-02,shovel,1.03,0.957,0,0.0
2025-08-13,DEMO-01,SH-02,shovel,1.66,0.931,0,0.0
2025-08-14,DEMO-01,SH-02,shovel,2.92,0.879,0,0.0
2025-08-15,DEMO-01,SH-02,shovel,10.44,0.565,0,0.0
2025-08-16,DEMO-01,SH-02,shovel,1.05,0.956,0,0.0
2025-08-17,DEMO-01,SH-02,shovel,8.01,0.666,0,0.0
2025-08-18,DEMO-01,SH-02,shovel,2.66,0.889,0,0.0
2025-08-19,DEMO-01,SH-02,shovel,8.37,0.651,0,0.0
2025-08-20,DEMO-01,SH-02,shovel,2.35,0.902,0,0.0
2025-08-21,DEMO-01,SH-02,shovel,5.09,0.788,0,0.0
2025-08-22,DEMO-01,SH-02,shovel,0.94,0.961,0,0.0
2025-08-23,DEMO-01,SH-02,shovel,1.46,0.939,0,0.0
2025-08-24,DEMO-01,SH-02,shovel,5.68,0.763,0,0.0
2025-08-25,DEMO-01,SH-02,shovel,4.16,0.827,0,0.0
2025-08-26,DEMO-01,SH-02,shovel,1.35,0.944,0,0.0
2025-08-27,DEMO-01,SH-02,shovel,0.59,0.975,0,0.0
2025-08-28,DEMO-01,SH-02,shovel,1.19,0.95,0,0.0
2025-08-29,DEMO-01,SH-02,shovel,2.47,0.897,0,0.0
2025-08-30,DEMO-01,SH-02,shovel,2.62,0.891,0,0.0
2025-08-31,DEMO-01,SH-02,shovel,3.55,0.852,0,0.0
2025-09-01,DEMO-01,SH-02,shovel,3.44,0.857,0,0.0
2025-09-02,DEMO-01,SH-02,shovel,2.76,0.885,0,0.0
2025-09-03,DEMO-01,SH-02,shovel,1.32,0.945,0,0.0
2025-09-04,DEMO-01,SH-02,shovel,0.66,0.973,0,0.0
2025-09-05,DEMO-01,SH-02,shovel,5.4,0.775,0,0.0
2025-09-06,DEMO-01,SH-02,shovel,1.18,0.951,0,0.0
2025-09-07,DEMO-01,SH-02,shovel,1.11,0.954,0,0.0
2025-09-08,DEMO-01,SH-02,shovel,6.69,0.721,1,6.04
2025-09-09,DEMO-01,SH-02,shovel,0.17,0.993,0,0.0
2025-09-10,DEMO-01,SH-02,shovel,2.83,0.882,0,0.0
2025-09-11,DEMO-01,SH-02,shovel,0.82,0.966,0,0.0
2025-09-12,DEMO-01,SH-02,shovel,1.41,0.941,0,0.0
2025-09-13,DEMO-01,SH-02,shovel,1.65,0.931,0,0.0
2025-09-14,DEMO-01,SH-02,shovel,4.75,0.802,0,0.0
2025-09-15,DEMO-01,SH-02,shovel,1.12,0.953,0,0.0
2025-09-16,DEMO-01,SH-02,shovel,0.54,0.978,0,0.0
2025-09-17,DEMO-01,SH-02,shovel,1.02,0.958,0,0.0
2025-09-18,DEMO-01,SH-02,shovel,3.58,0.851,0,0.0
2025-09-19,DEMO-01,SH-02,shovel,3.72,0.845,0,0.0
2025-09-20,DEMO-01,SH-02,shovel,0.92,0.962,0,0.0
2025-09-21,DEMO-01,SH-02,shovel,1.54,0.936,0,0.0
2025-09-22,DEMO-01,SH-02,shovel,0.25,0.989,0,0.0
2025-09-23,DEMO-01,SH-02,shovel,2.37,0.901,0,0.0
2025-09-24,DEMO-01,SH-02,shovel,1.25,0.948,0,0.0
2025-09-25,DEMO-01,SH-02,shovel,2.15,0.91,1,1.77
2025-09-26,DEMO-01,SH-02,shovel,0.96,0.96,0,0.0
2025-09-27,DEMO-01,SH-02,shovel,0.38,0.984,0,0.0
2025-09-28,DEMO-01,SH-02,shovel,9.38,0.609,1,7.94
2025-09-29,DEMO-01,SH-02,shovel,1.01,0.958,0,0.0
2025-09-30,DEMO-01,SH-02,shovel,2.48,0.897,0,0.0
2025-10-01,DEMO-01,SH-02,shovel,4.52,0.812,0,0.0
2025-10-02,DEMO-01,SH-02,shovel,1.59,0.934,0,0.0
2025-10-03,DEMO-01,SH-02,shovel,1.38,0.943,0,0.0
2025-10-04,DEMO-01,SH-02,shovel,1.4,0.942,0,0.0
2025-10-05,DEMO-01,SH-02,shovel,2.93,0.878,0,0.0
2025-10-06,DEMO-01,SH-02,shovel,0.44,0.982,0,0.0
2025-10-07,DEMO-01,SH-02,shovel,0.5,0.979,0,0.0
2025-10-08,DEMO-01,SH-02,shovel,1.53,0.936,0,0.0
2025-10-09,DEMO-01,SH-02,shovel,2.41,0.899,0,0.0
2025-10-10,DEMO-01,SH-02,shovel,0.24,0.99,0,0.0
2025-10-11,DEMO-01,SH-02,shovel,4.48,0.813,0,0.0
2025-10-12,DEMO-01,SH-02,shovel,0.95,0.96,0,0.0
2025-10-13,DEMO-01,SH-02,shovel,1.2,0.95,0,0.0
2025-10-14,DEMO-01,SH-02,shovel,3.68,0.847,0,0.0
2025-10-15,DEMO-01,SH-02,shovel,1.37,0.943,0,0.0
2025-10-16,DEMO-01,SH-02,shovel,0.44,0.982,0,0.0
2025-10-17,DEMO-01,SH-02,shovel,3.0,0.875,0,0.0
2025-10-18,DEMO-01,SH-02,shovel,1.64,0.932,0,0.0
2025-10-19,DEMO-01,SH-02,shovel,1.46,0.939,0,0.0
2025-10-20,DEMO-01,SH-02,shovel,1.54,0.936,0,0.0
2025-10-21,DEMO-01,SH-02,shovel,2.47,0.897,0,0.0
2025-10-22,DEMO-01,SH-02,shovel,0.17,0.993,0,0.0
2025-10-23,DEMO-01,SH-02,shovel,0.55,0.977,0,0.0
2025-10-24,DEMO-01,SH-02,shovel,0.45,0.981,0,0.0
2025-10-25,DEMO-01,SH-02,shovel,1.67,0.93,0,0.0
2025-10-26,DEMO-01,SH-02,shovel,1.68,0.93,0,0.0
2025-10-27,DEMO-01,SH-02,shovel,0.66,0.972,0,0.0
2025-10-28,DEMO-01,SH-02,shovel,2.21,0.908,0,0.0
2025-10-29,DEMO-01,SH-02,shovel,0.49,0.98,0,0.0
2025-10-30,DEMO-01,SH-02,shovel,3.89,0.838,0,0.0
2025-10-31,DEMO-01,SH-02,shovel,1.41,0.941,0,0.0
2025-11-01,DEMO-01,SH-02,shovel,0.89,0.963,0,0.0
2025-11-02,DEMO-01,SH-02,shovel,0.18,0.993,0,0.0
2025-11-03,DEMO-01,SH-02,shovel,0.99,0.959,0,0.0
2025-11-04,DEMO-01,SH-02,shovel,0.45,0.981,0,0.0
2025-11-05,DEMO-01,SH-02,shovel,2.04,0.915,0,0.0
2025-11-06,DEMO-01,SH-02,shovel,1.54,0.936,0,0.0
2025-11-07,DEMO-01,SH-02,shovel,2.28,0.905,0,0.0
2025-11-08,DEMO-01,SH-02,shovel,0.69,0.971,0,0.0
2025-11-09,DEMO-01,SH-02,shovel,0.56,0.976,0,0.0
2025-11-10,DEMO-01,SH-02,shovel,2.82,0.882,0,0.0
2025-11-11,DEMO-01,SH-02,shovel,0.89,0.963,0,0.0
2025-11-12,DEMO-01,SH-02,shovel,0.5,0.979,0,0.0
2025-11-13,DEMO-01,SH-02,shovel,0.98,0.959,0,0.0
2025-11-14,DEMO-01,SH-02,shovel,2.03,0.916,0,0.0
2025-11-15,DEMO-01,SH-02,shovel,2.39,0.9,0,0.0
2025-11-16,DEMO-01,SH-02,shovel,3.34,0.861,0,0.0
2025-11-17,DEMO-01,SH-02,shovel,0.77,0.968,0,0.0
2025-11-18,DEMO-01,SH-02,shovel,2.53,0.895,0,0.0
2025-11-19,DEMO-01,SH-02,shovel,0.68,0.972,0,0.0
2025-11-20,DEMO-01,SH-02,shovel,1.6,0.933,0,0.0
2025-11-21,DEMO-01,SH-02,shovel,1.36,0.943,0,0.0
2025-11-22,DEMO-01,SH-02,shovel,1.88,0.922,0,0.0
2025-11-23,DEMO-01,SH-02,shovel,1.8,0.925,0,0.0
2025-11-24,DEMO-01,SH-02,shovel,1.56,0.935,0,0.0
2025-11-25,DEMO-01,SH-02,shovel,1.72,0.929,0,0.0
2025-11-26,DEMO-01,SH-02,shovel,2.39,0.9,0,0.0
2025-11-27,DEMO-01,SH-02,shovel,0.47,0.981,0,0.0
2025-11-28,DEMO-01,SH-02,shovel,1.44,0.94,0,0.0
2025-11-29,DEMO-01,SH-02,shovel,0.55,0.977,0,0.0
2025-11-30,DEMO-01,SH-02,shovel,0.45,0.981,0,0.0
2025-12-01,DEMO-01,SH-02,shovel,1.8,0.925,0,0.0
2025-12-02,DEMO-01,SH-02,shovel,2.59,0.892,0,0.0
2025-12-03,DEMO-01,SH-02,shovel,1.29,0.946,0,0.0
2025-12-04,DEMO-01,SH-02,shovel,2.0,0.916,0,0.0
2025-12-05,DEMO-01,SH-02,shovel,0.95,0.96,0,0.0
2025-12-06,DEMO-01,SH-02,shovel,1.23,0.949,0,0.0
2025-12-07,DEMO-01,SH-02,shovel,1.44,0.94,0,0.0
2025-12-08,DEMO-01,SH-02,shovel,1.76,0.927,0,0.0
2025-12-09,DEMO-01,SH-02,shovel,3.78,0.843,0,0.0
2025-12-10,DEMO-01,SH-02,shovel,3.69,0.846,0,0.0
2025-12-11,DEMO-01,SH-02,shovel,1.68,0.93,0,0.0
2025-12-12,DEMO-01,SH-02,shovel,1.08,0.955,0,0.0
2025-12-13,DEMO-01,SH-02,shovel,3.11,0.87,0,0.0
2025-12-14,DEMO-01,SH-02,shovel,3.92,0.837,0,0.0
2025-12-15,DEMO-01,SH-02,shovel,2.53,0.895,0,0.0
2025-12-16,DEMO-01,SH-02,shovel,3.35,0.86,0,0.0
2025-12-17,DEMO-01,SH-02,shovel,0.75,0.969,0,0.0
2025-12-18,DEMO-01,SH-02,shovel,0.62,0.974,0,0.0
2025-12-19,DEMO-01,SH-02,shovel,1.29,0.946,0,0.0
2025-12-20,DEMO-01,SH-02,shovel,0.94,0.961,0,0.0
2025-12-21,DEMO-01,SH-02,shovel,1.64,0.932,0,0.0
2025-12-22,DEMO-01,SH-02,shovel,2.08,0.913,0,0.0
2025-12-23,DEMO-01,SH-02,shovel,3.98,0.834,0,0.0
2025-12-24,DEMO-01,SH-02,shovel,6.13,0.744,1,6.27
2025-12-25,DEMO-01,SH-02,shovel,1.0,0.958,0,0.0
2025-12-26,DEMO-01,SH-02,shovel,3.05,0.873,0,0.0
2025-12-27,DEMO-01,SH-02,shovel,1.43,0.94,0,0.0
2025-12-28,DEMO-01,SH-02,shovel,4.0,0.834,0,0.0
2025-12-29,DEMO-01,SH-02,shovel,1.42,0.941,0,0.0
2025-12-30,DEMO-01,SH-02,shovel,3.35,0.861,0,0.0
2025-12-31,DEMO-01,SH-02,shovel,9.48,0.605,1,8.93
2023-01-01,DEMO-01,DU-01,dumper,1.11,0.954,0,0.0
2023-01-02,DEMO-01,DU-01,dumper,1.03,0.957,0,0.0
2023-01-03,DEMO-01,DU-01,dumper,0.18,0.993,0,0.0
2023-01-04,DEMO-01,DU-01,dumper,0.46,0.981,0,0.0
2023-01-05,DEMO-01,DU-01,dumper,0.47,0.98,0,0.0
2023-01-06,DEMO-01,DU-01,dumper,1.4,0.942,0,0.0
2023-01-07,DEMO-01,DU-01,dumper,6.38,0.734,1,5.22
2023-01-08,DEMO-01,DU-01,dumper,0.33,0.986,0,0.0
2023-01-09,DEMO-01,DU-01,dumper,1.52,0.936,0,0.0
2023-01-10,DEMO-01,DU-01,dumper,1.45,0.939,0,0.0
2023-01-11,DEMO-01,DU-01,dumper,8.23,0.657,1,4.93
2023-01-12,DEMO-01,DU-01,dumper,1.43,0.94,0,0.0
2023-01-13,DEMO-01,DU-01,dumper,0.94,0.961,0,0.0
2023-01-14,DEMO-01,DU-01,dumper,0.72,0.97,0,0.0
2023-01-15,DEMO-01,DU-01,dumper,1.42,0.941,0,0.0
2023-01-16,DEMO-01,DU-01,dumper,0.77,0.968,0,0.0
2023-01-17,DEMO-01,DU-01,dumper,1.94,0.919,0,0.0
2023-01-18,DEMO-01,DU-01,dumper,0.27,0.989,0,0.0
2023-01-19,DEMO-01,DU-01,dumper,0.96,0.96,0,0.0
2023-01-20,DEMO-01,DU-01,dumper,1.13,0.953,0,0.0
2023-01-21,DEMO-01,DU-01,dumper,0.75,0.969,0,0.0
2023-01-22,DEMO-01,DU-01,dumper,2.0,0.917,0,0.0
2023-01-23,DEMO-01,DU-01,dumper,0.36,0.985,0,0.0
2023-01-24,DEMO-01,DU-01,dumper,0.54,0.977,0,0.0
2023-01-25,DEMO-01,DU-01,dumper,1.59,0.934,0,0.0
2023-01-26,DEMO-01,DU-01,dumper,1.45,0.94,0,0.0
2023-01-27,DEMO-01,DU-01,dumper,0.74,0.969,0,0.0
2023-01-28,DEMO-01,DU-01,dumper,1.77,0.926,0,0.0
2023-01-29,DEMO-01,DU-01,dumper,0.57,0.976,0,0.0
2023-01-30,DEMO-01,DU-01,dumper,1.85,0.923,0,0.0
2023-01-31,DEMO-01,DU-01,dumper,1.48,0.938,0,0.0
2023-02-01,DEMO-01,DU-01,dumper,0.78,0.967,0,0.0
2023-02-02,DEMO-01,DU-01,dumper,2.15,0.911,0,0.0
2023-02-03,DEMO-01,DU-01,dumper,0.49,0.98,0,0.0
2023-02-04,DEMO-01,DU-01,dumper,0.14,0.994,0,0.0
2023-02-05,DEMO-01,DU-01,dumper,2.36,0.902,0,0.0
2023-02-06,DEMO-01,DU-01,dumper,2.0,0.917,0,0.0
2023-02-07,DEMO-01,DU-01,dumper,0.54,0.978,0,0.0
2023-02-08,DEMO-01,DU-01,dumper,2.19,0.909,0,0.0
2023-02-09,DEMO-01,DU-01,dumper,3.32,0.862,0,0.0
2023-02-10,DEMO-01,DU-01,dumper,0.83,0.966,0,0.0
2023-02-11,DEMO-01,DU-01,dumper,0.24,0.99,0,0.0
2023-02-12,DEMO-01,DU-01,dumper,1.02,0.958,0,0.0
2023-02-13,DEMO-01,DU-01,dumper,0.46,0.981,0,0.0
2023-02-14,DEMO-01,DU-01,dumper,2.1,0.913,0,0.0
2023-02-15,DEMO-01,DU-01,dumper,1.67,0.93,0,0.0
2023-02-16,DEMO-01,DU-01,dumper,2.36,0.902,0,0.0
2023-02-17,DEMO-01,DU-01,dumper,3.99,0.834,0,0.0
2023-02-18,DEMO-01,DU-01,dumper,1.05,0.956,0,0.0
2023-02-19,DEMO-01,DU-01,dumper,0.24,0.99,0,0.0
2023-02-20,DEMO-01,DU-01,dumper,3.73,0.845,0,0.0
2023-02-21,DEMO-01,DU-01,dumper,4.97,0.793,0,0.0
2023-02-22,DEMO-01,DU-01,dumper,2.43,0.899,0,0.0
2023-02-23,DEMO-01,DU-01,dumper,1.47,0.939,0,0.0
2023-02-24,DEMO-01,DU-01,dumper,0.29,0.988,0,0.0
2023-02-25,DEMO-01,DU-01,dumper,1.91,0.92,0,0.0
2023-02-26,DEMO-01,DU-01,dumper,0.54,0.978,0,0.0
2023-02-27,DEMO-01,DU-01,dumper,1.37,0.943,0,0.0
2023-02-28,DEMO-01,DU-01,dumper,0.53,0.978,0,0.0
2023-03-01,DEMO-01,DU-01,dumper,0.54,0.977,0,0.0
2023-03-02,DEMO-01,DU-01,dumper,2.15,0.91,0,0.0
2023-03-03,DEMO-01,DU-01,dumper,0.21,0.991,0,0.0
2023-03-04,DEMO-01,DU-01,dumper,2.37,0.901,0,0.0
2023-03-05,DEMO-01,DU-01,dumper,0.52,0.978,0,0.0
2023-03-06,DEMO-01,DU-01,dumper,2.37,0.901,0,0.0
2023-03-07,DEMO-01,DU-01,dumper,3.31,0.862,1,2.89
2023-03-08,DEMO-01,DU-01,dumper,1.05,0.956,0,0.0
2023-03-09,DEMO-01,DU-01,dumper,0.63,0.974,0,0.0
2023-03-10,DEMO-01,DU-01,dumper,1.77,0.926,0,0.0
2023-03-11,DEMO-01,DU-01,dumper,2.55,0.894,0,0.0
2023-03-12,DEMO-01,DU-01,dumper,0.9,0.962,0,0.0
2023-03-13,DEMO-01,DU-01,dumper,1.08,0.955,0,0.0
2023-03-14,DEMO-01,DU-01,dumper,0.64,0.973,0,0.0
2023-03-15,DEMO-01,DU-01,dumper,3.22,0.866,0,0.0
2023-03-16,DEMO-01,DU-01,dumper,0.52,0.978,0,0.0
2023-03-17,DEMO-01,DU-01,dumper,0.96,0.96,0,0.0
2023-03-18,DEMO-01,DU-01,dumper,1.26,0.948,0,0.0
2023-03-19,DEMO-01,DU-01,dumper,1.2,0.95,0,0.0
2023-03-20,DEMO-01,DU-01,dumper,1.08,0.955,0,0.0
2023-03-21,DEMO-01,DU-01,dumper,0.98,0.959,0,0.0
2023-03-22,DEMO-01,DU-01,dumper,1.77,0.926,0,0.0
2023-03-23,DEMO-01,DU-01,dumper,6.92,0.712,1,6.64
2023-03-24,DEMO-01,DU-01,dumper,2.08,0.913,0,0.0
2023-03-25,DEMO-01,DU-01,dumper,0.76,0.968,0,0.0
2023-03-26,DEMO-01,DU-01,dumper,0.54,0.977,0,0.0
2023-03-27,DEMO-01,DU-01,dumper,1.3,0.946,0,0.0
2023-03-28,DEMO-01,DU-01,dumper,1.88,0.922,0,0.0
2023-03-29,DEMO-01,DU-01,dumper,1.79,0.925,0,0.0
2023-03-30,DEMO-01,DU-01,dumper,1.19,0.95,0,0.0
2023-03-31,DEMO-01,DU-01,dumper,8.2,0.658,1,7.17
2023-04-01,DEMO-01,DU-01,dumper,1.29,0.946,0,0.0
2023-04-02,DEMO-01,DU-01,dumper,0.67,0.972,0,0.0
2023-04-03,DEMO-01,DU-01,dumper,0.89,0.963,0,0.0
2023-04-04,DEMO-01,DU-01,dumper,0.96,0.96,0,0.0
2023-04-05,DEMO-01,DU-01,dumper,1.34,0.944,0,0.0
2023-04-06,DEMO-01,DU-01,dumper,0.52,0.978,0,0.0
2023-04-07,DEMO-01,DU-01,dumper,1.96,0.918,0,0.0
2023-04-08,DEMO-01,DU-01,dumper,6.76,0.718,1,6.97
2023-04-09,DEMO-01,DU-01,dumper,0.37,0.985,0,0.0
2023-04-10,DEMO-01,DU-01,dumper,0.76,0.968,0,0.0
2023-04-11,DEMO-01,DU-01,dumper,0.54,0.978,0,0.0
2023-04-12,DEMO-01,DU-01,dumper,0.68,0.972,0,0.0
2023-04-13,DEMO-01,DU-01,dumper,1.32,0.945,0,0.0
2023-04-14,DEMO-01,DU-01,dumper,0.61,0.975,0,0.0
2023-04-15,DEMO-01,DU-01,dumper,1.06,0.956,0,0.0
2023-04-16,DEMO-01,DU-01,dumper,3.18,0.867,0,0.0
2023-04-17,DEMO-01,DU-01,dumper,1.3,0.946,0,0.0
2023-04-18,DEMO-01,DU-01,dumper,2.12,0.912,0,0.0
2023-04-19,DEMO-01,DU-01,dumper,1.03,0.957,0,0.0
2023-04-20,DEMO-01,DU-01,dumper,0.64,0.974,0,0.0
2023-04-21,DEMO-01,DU-01,dumper,0.82,0.966,0,0.0
2023-04-22,DEMO-01,DU-01,dumper,0.75,0.969,0,0.0
2023-04-23,DEMO-01,DU-01,dumper,2.24,0.907,0,0.0
2023-04-24,DEMO-01,DU-01,dumper,1.9,0.921,0,0.0
2023-04-25,DEMO-01,DU-01,dumper,0.27,0.989,0,0.0
2023-04-26,DEMO-01,DU-01,dumper,3.08,0.872,0,0.0
2023-04-27,DEMO-01,DU-01,dumper,4.8,0.8,1,3.09
